Sample#,jitter_arduino,gps_rpi,gps_pure,mote,SampleTime,units
53194,01,00,00,00,72,ns
53195,11,00,00,00,499.99,ms
53196,10,00,00,00,120,ns
53197,00,00,00,00,499.99,ms
53198,01,00,00,00,104,ns
53199,11,00,00,00,500.01,ms
53200,01,00,00,00,5.05,us
53201,00,00,00,00,499.96,ms
53202,01,00,00,00,88,ns
53203,11,00,00,00,499.97,ms
53204,10,00,00,00,24,ns
53205,00,00,00,00,500.00,ms
53206,01,00,00,00,24,ns
53207,11,00,00,00,499.99,ms
53208,10,00,00,00,8,ns
53209,00,00,00,00,499.99,ms
53210,01,00,00,00,48,ns
53211,11,00,00,00,499.99,ms
53212,10,00,00,00,48,ns
53213,00,00,00,00,499.99,ms
53214,01,00,00,00,64,ns
53215,11,00,00,00,499.99,ms
53216,10,00,00,00,64,ns
53217,00,00,00,00,499.99,ms
53218,01,00,00,00,32,ns
53219,11,00,00,00,499.99,ms
53220,10,00,00,00,56,ns
53221,00,00,00,00,499.99,ms
53222,01,00,00,00,96,ns
53223,11,00,00,00,499.99,ms
53224,10,00,00,00,72,ns
53225,00,00,00,00,499.99,ms
53226,01,00,00,00,80,ns
53227,11,00,00,00,499.99,ms
53228,10,00,00,00,96,ns
53229,00,00,00,00,499.99,ms
53230,01,00,00,00,72,ns
53231,11,00,00,00,499.99,ms
53232,10,00,00,00,104,ns
53233,00,00,00,00,499.99,ms
53234,01,00,00,00,104,ns
53235,11,00,00,00,499.99,ms
53236,10,00,00,00,128,ns
53237,00,00,00,00,499.99,ms
53238,10,00,00,00,232,ns
53239,11,00,00,00,500.01,ms
53240,10,00,00,00,5.04,us
53241,00,00,00,00,499.96,ms
53242,01,00,00,00,144,ns
53243,11,00,00,00,499.97,ms
53244,10,00,00,00,8,ns
53245,00,00,00,00,500.00,ms
53246,01,00,00,00,24,ns
53247,11,00,00,00,499.99,ms
53248,10,00,00,00,32,ns
53249,00,00,00,00,499.99,ms
53250,01,00,00,00,64,ns
53251,11,00,00,00,499.99,ms
53252,10,00,00,00,24,ns
53253,00,00,00,00,499.99,ms
53254,01,00,00,00,48,ns
53255,11,00,00,00,499.99,ms
53256,10,00,00,00,64,ns
53257,00,00,00,00,499.99,ms
53258,01,00,00,00,32,ns
53259,11,00,00,00,499.99,ms
53260,10,00,00,00,40,ns
53261,00,00,00,00,499.99,ms
53262,01,00,00,00,96,ns
53263,11,00,00,00,499.99,ms
53264,10,00,00,00,48,ns
53265,00,00,00,00,499.99,ms
53266,01,00,00,00,88,ns
53267,11,00,00,00,499.99,ms
53268,10,00,00,00,48,ns
53269,00,00,00,00,499.99,ms
53270,01,00,00,00,64,ns
53271,11,00,00,00,499.99,ms
53272,10,00,00,00,72,ns
53273,00,00,00,00,499.99,ms
53274,01,00,00,00,64,ns
53275,11,00,00,00,499.99,ms
53276,10,00,00,00,64,ns
53277,00,00,00,00,499.99,ms
53278,01,00,00,00,104,ns
53279,11,00,00,00,500.01,ms
53280,01,00,00,00,8,ns
53281,00,00,00,00,499.96,ms
53282,01,00,00,00,112,ns
53283,11,00,00,00,499.97,ms
53284,10,00,00,00,8,ns
53285,00,00,00,00,500.00,ms
53286,01,00,00,00,16,ns
53287,11,00,00,00,499.99,ms
53288,01,00,00,00,24,ns
53289,00,00,00,00,499.99,ms
53290,01,00,00,00,32,ns
53291,11,00,00,00,499.99,ms
53292,10,00,00,00,48,ns
53293,00,00,00,00,499.99,ms
53294,01,00,00,00,64,ns
53295,11,00,00,00,499.99,ms
53296,10,00,00,00,32,ns
53297,00,00,00,00,499.99,ms
53298,01,00,00,00,24,ns
53299,11,00,00,00,499.99,ms
53300,10,00,00,00,88,ns
53301,00,00,00,00,499.99,ms
53302,01,00,00,00,64,ns
53303,11,00,00,00,499.99,ms
53304,10,00,00,00,96,ns
53305,00,00,00,00,499.99,ms
53306,01,00,00,00,48,ns
53307,11,00,00,00,499.99,ms
53308,10,00,00,00,88,ns
53309,00,00,00,00,499.99,ms
53310,01,00,00,00,40,ns
53311,11,00,00,00,499.99,ms
53312,10,00,00,00,80,ns
53313,00,00,00,00,499.99,ms
53314,01,00,00,00,48,ns
53315,11,00,00,00,499.99,ms
53316,10,00,00,00,96,ns
53317,00,00,00,00,499.99,ms
53318,01,00,00,00,112,ns
53319,11,00,00,00,500.01,ms
53320,01,00,00,00,5.04,us
53321,00,00,00,00,499.96,ms
53322,01,00,00,00,120,ns
53323,11,00,00,00,499.97,ms
53324,01,00,00,00,24,ns
53325,00,00,00,00,500.00,ms
53326,10,00,00,00,24,ns
53327,11,00,00,00,499.99,ms
53328,01,00,00,00,40,ns
53329,00,00,00,00,499.99,ms
53330,10,00,00,00,40,ns
53331,11,00,00,00,499.99,ms
53332,00,00,00,00,499.99,ms
53333,10,00,00,00,16,ns
53334,11,00,00,00,499.99,ms
53335,10,00,00,00,24,ns
53336,00,00,00,00,499.99,ms
53337,01,00,00,00,8,ns
53338,11,00,00,00,499.99,ms
53339,10,00,00,00,16,ns
53340,00,00,00,00,499.99,ms
53341,01,00,00,00,48,ns
53342,11,00,00,00,499.99,ms
53343,01,00,00,00,8,ns
53344,00,00,00,00,499.99,ms
53345,11,00,00,00,499.99,ms
53346,10,00,00,00,32,ns
53347,00,00,00,00,499.99,ms
53348,01,00,00,00,40,ns
53349,11,00,00,00,499.99,ms
53350,10,00,00,00,32,ns
53351,00,00,00,00,499.99,ms
53352,01,00,00,00,48,ns
53353,11,00,00,00,499.99,ms
53354,10,00,00,00,56,ns
53355,00,00,00,00,499.99,ms
53356,01,00,00,00,16,ns
53357,11,00,00,00,500.01,ms
53358,01,00,00,00,5.06,us
53359,00,00,00,00,499.96,ms
53360,01,00,00,00,48,ns
53361,11,00,00,00,499.97,ms
53362,01,00,00,00,8,ns
53363,00,00,00,00,500.00,ms
53364,10,00,00,00,8,ns
53365,11,00,00,00,499.99,ms
53366,00,00,00,00,499.99,ms
53367,01,00,00,00,24,ns
53368,11,00,00,00,499.99,ms
53369,10,00,00,00,56,ns
53370,00,00,00,00,499.99,ms
53371,01,00,00,00,8,ns
53372,11,00,00,00,499.99,ms
53373,10,00,00,00,24,ns
53374,00,00,00,00,499.99,ms
53375,01,00,00,00,32,ns
53376,11,00,00,00,499.99,ms
53377,00,00,00,00,499.99,ms
53378,01,00,00,00,16,ns
53379,11,00,00,00,499.99,ms
53380,10,00,00,00,32,ns
53381,00,00,00,00,499.99,ms
53382,01,00,00,00,64,ns
53383,11,00,00,00,499.99,ms
53384,10,00,00,00,8,ns
53385,00,00,00,00,499.99,ms
53386,01,00,00,00,40,ns
53387,11,00,00,00,499.99,ms
53388,10,00,00,00,40,ns
53389,00,00,00,00,499.99,ms
53390,01,00,00,00,64,ns
53391,11,00,00,00,499.99,ms
53392,10,00,00,00,96,ns
53393,00,00,00,00,499.99,ms
53394,01,00,00,00,64,ns
53395,11,00,00,00,500.01,ms
53396,00,00,00,00,499.96,ms
53397,01,00,00,00,96,ns
53398,11,00,00,00,499.97,ms
53399,10,00,00,00,8,ns
53400,00,00,00,00,500.00,ms
53401,01,00,00,00,8,ns
53402,11,00,00,00,499.99,ms
53403,10,00,00,00,16,ns
53404,00,00,00,00,499.99,ms
53405,01,00,00,00,8,ns
53406,11,00,00,00,499.99,ms
53407,10,00,00,00,40,ns
53408,00,00,00,00,499.99,ms
53409,01,00,00,00,24,ns
53410,11,00,00,00,499.99,ms
53411,10,00,00,00,24,ns
53412,00,00,00,00,499.99,ms
53413,01,00,00,00,8,ns
53414,11,00,00,00,499.99,ms
53415,10,00,00,00,24,ns
53416,00,00,00,00,499.99,ms
53417,01,00,00,00,32,ns
53418,11,00,00,00,499.99,ms
53419,10,00,00,00,56,ns
53420,00,00,00,00,499.99,ms
53421,01,00,00,00,32,ns
53422,11,00,00,00,499.99,ms
53423,10,00,00,00,24,ns
53424,00,00,00,00,499.99,ms
53425,01,00,00,00,64,ns
53426,11,00,00,00,499.99,ms
53427,10,00,00,00,16,ns
53428,00,00,00,00,499.99,ms
53429,01,00,00,00,88,ns
53430,11,00,00,00,499.99,ms
53431,10,00,00,00,48,ns
53432,00,00,00,00,499.99,ms
53433,01,00,00,00,56,ns
53434,11,00,00,00,500.01,ms
53435,01,00,00,00,16,ns
53436,00,00,00,00,499.96,ms
53437,01,00,00,00,56,ns
53438,11,00,00,00,499.97,ms
53439,01,00,00,00,8,ns
53440,00,00,00,00,500.00,ms
53441,10,00,00,00,8,ns
53442,11,00,00,00,499.99,ms
53443,01,00,00,00,16,ns
53444,00,00,00,00,499.99,ms
53445,11,00,00,00,499.99,ms
53446,10,00,00,00,16,ns
53447,00,00,00,00,499.99,ms
53448,01,00,00,00,8,ns
53449,11,00,00,00,499.99,ms
53450,01,00,00,00,8,ns
53451,00,00,00,00,499.99,ms
53452,01,00,00,00,24,ns
53453,11,00,00,00,499.99,ms
53454,10,00,00,00,32,ns
53455,00,00,00,00,499.99,ms
53456,01,00,00,00,32,ns
53457,11,00,00,00,499.99,ms
53458,10,00,00,00,32,ns
53459,00,00,00,00,499.99,ms
53460,01,00,00,00,40,ns
53461,11,00,00,00,499.99,ms
53462,10,00,00,00,80,ns
53463,00,00,00,00,499.99,ms
53464,01,00,00,00,16,ns
53465,11,00,00,00,499.99,ms
53466,10,00,00,00,48,ns
53467,00,00,00,00,499.99,ms
53468,01,00,00,00,72,ns
53469,11,00,00,00,499.99,ms
53470,10,00,00,00,40,ns
53471,00,00,00,00,499.99,ms
53472,01,00,00,00,8,ns
53473,11,00,00,00,500.01,ms
53474,10,00,00,00,56,ns
53475,00,00,00,00,499.96,ms
53476,01,00,00,00,96,ns
53477,11,00,00,00,499.97,ms
53478,01,00,00,00,24,ns
53479,00,00,00,00,500.00,ms
53480,10,00,00,00,8,ns
53481,11,00,00,00,499.99,ms
53482,01,00,00,00,48,ns
53483,00,00,00,00,499.99,ms
53484,10,00,00,00,16,ns
53485,11,00,00,00,499.99,ms
53486,10,00,00,00,16,ns
53487,00,00,00,00,499.99,ms
53488,11,00,00,00,499.99,ms
53489,01,00,00,00,16,ns
53490,00,00,00,00,499.99,ms
53491,01,00,00,00,16,ns
53492,11,00,00,00,499.99,ms
53493,10,00,00,00,8,ns
53494,00,00,00,00,499.99,ms
53495,01,00,00,00,16,ns
53496,11,00,00,00,499.99,ms
53497,10,00,00,00,40,ns
53498,00,00,00,00,499.99,ms
53499,01,00,00,00,32,ns
53500,11,00,00,00,499.99,ms
53501,01,00,00,00,8,ns
53502,00,00,00,00,499.99,ms
53503,01,00,00,00,24,ns
53504,11,00,00,00,499.99,ms
53505,00,00,00,00,499.99,ms
53506,01,00,00,00,24,ns
53507,11,00,00,00,499.99,ms
53508,10,00,00,00,16,ns
53509,00,00,00,00,499.99,ms
53510,01,00,00,00,16,ns
53511,11,00,00,00,500.01,ms
53512,10,00,00,00,16,ns
53513,00,00,00,00,499.96,ms
53514,01,00,00,00,24,ns
53515,11,00,00,00,499.97,ms
53516,10,00,00,00,8,ns
53517,00,00,00,00,500.00,ms
53518,01,00,00,00,8,ns
53519,11,00,00,00,499.99,ms
53520,01,00,00,00,8,ns
53521,00,00,00,00,499.99,ms
53522,01,00,00,00,8,ns
53523,11,00,00,00,499.99,ms
53524,10,00,00,00,8,ns
53525,00,00,00,00,499.99,ms
53526,11,00,00,00,499.99,ms
53527,10,00,00,00,16,ns
53528,00,00,00,00,499.99,ms
53529,01,00,00,00,16,ns
53530,11,00,00,00,499.99,ms
53531,10,00,00,00,8,ns
53532,00,00,00,00,499.99,ms
53533,01,00,00,00,24,ns
53534,11,00,00,00,499.99,ms
53535,10,00,00,00,24,ns
53536,00,00,00,00,499.99,ms
53537,01,00,00,00,8,ns
53538,11,00,00,00,499.99,ms
53539,01,00,00,00,8,ns
53540,00,00,00,00,499.99,ms
53541,10,00,00,00,16,ns
53542,11,00,00,00,499.99,ms
53543,10,00,00,00,16,ns
53544,00,00,00,00,499.99,ms
53545,10,00,00,00,8,ns
53546,11,00,00,00,499.99,ms
53547,10,00,00,00,48,ns
53548,00,00,00,00,499.99,ms
53549,01,00,00,00,16,ns
53550,11,00,00,00,500.01,ms
53551,00,00,00,00,499.96,ms
53552,01,00,00,00,8,ns
53553,11,00,00,00,499.97,ms
53554,10,00,00,00,16,ns
53555,00,00,00,00,500.00,ms
53556,10,00,00,00,16,ns
53557,11,00,00,00,499.99,ms
53558,10,00,00,00,16,ns
53559,00,00,00,00,499.99,ms
53560,01,00,00,00,16,ns
53561,11,00,00,00,499.99,ms
53562,10,00,00,00,24,ns
53563,00,00,00,00,499.99,ms
53564,01,00,00,00,8,ns
53565,11,00,00,00,499.99,ms
53566,01,00,00,00,24,ns
53567,00,00,00,00,499.99,ms
53568,01,00,00,00,8,ns
53569,11,00,00,00,499.99,ms
53570,10,00,00,00,16,ns
53571,00,00,00,00,499.99,ms
53572,01,00,00,00,24,ns
53573,11,00,00,00,499.99,ms
53574,10,00,00,00,8,ns
53575,00,00,00,00,499.99,ms
53576,11,00,00,00,499.99,ms
53577,10,00,00,00,8,ns
53578,00,00,00,00,499.99,ms
53579,01,00,00,00,32,ns
53580,11,00,00,00,499.99,ms
53581,10,00,00,00,16,ns
53582,00,00,00,00,499.99,ms
53583,10,00,00,00,16,ns
53584,11,00,00,00,499.99,ms
53585,01,00,00,00,24,ns
53586,00,00,00,00,499.99,ms
53587,10,00,00,00,16,ns
53588,11,00,00,00,500.01,ms
53589,01,00,00,00,48,ns
53590,00,00,00,00,499.96,ms
53591,01,00,00,00,16,ns
53592,11,00,00,00,499.97,ms
53593,00,00,00,00,500.00,ms
53594,01,00,00,00,8,ns
53595,11,00,00,00,499.99,ms
53596,01,00,00,00,16,ns
53597,00,00,00,00,499.99,ms
53598,10,00,00,00,8,ns
53599,11,00,00,00,499.99,ms
53600,01,00,00,00,8,ns
53601,00,00,00,00,499.99,ms
53602,10,00,00,00,32,ns
53603,11,00,00,00,499.99,ms
53604,10,00,00,00,8,ns
53605,00,00,00,00,499.99,ms
53606,01,00,00,00,40,ns
53607,11,00,00,00,499.99,ms
53608,10,00,00,00,40,ns
53609,00,00,00,00,499.99,ms
53610,01,00,00,00,8,ns
53611,11,00,00,00,499.99,ms
53612,10,00,00,00,8,ns
53613,00,00,00,00,499.99,ms
53614,11,00,00,00,499.99,ms
53615,01,00,00,00,8,ns
53616,00,00,00,00,499.99,ms
53617,10,00,00,00,24,ns
53618,11,00,00,00,499.99,ms
53619,00,00,00,00,499.99,ms
53620,10,00,00,00,24,ns
53621,11,00,00,00,499.99,ms
53622,01,00,00,00,8,ns
53623,00,00,00,00,499.99,ms
53624,01,00,00,00,8,ns
53625,11,00,00,00,500.01,ms
53626,01,00,00,00,16,ns
53627,00,00,00,00,499.96,ms
53628,10,00,00,00,16,ns
53629,11,00,00,00,499.97,ms
53630,10,00,00,00,8,ns
53631,00,00,00,00,500.00,ms
53632,01,00,00,00,8,ns
53633,11,00,00,00,499.99,ms
53634,00,00,00,00,499.99,ms
53635,10,00,00,00,40,ns
53636,11,00,00,00,499.99,ms
53637,10,00,00,00,16,ns
53638,00,00,00,00,499.99,ms
53639,10,00,00,00,32,ns
53640,11,00,00,00,499.99,ms
53641,10,00,00,00,8,ns
53642,00,00,00,00,499.99,ms
53643,11,00,00,00,499.99,ms
53644,01,00,00,00,32,ns
53645,00,00,00,00,499.99,ms
53646,10,00,00,00,24,ns
53647,11,00,00,00,499.99,ms
53648,01,00,00,00,40,ns
53649,00,00,00,00,499.99,ms
53650,10,00,00,00,24,ns
53651,11,00,00,00,499.99,ms
53652,01,00,00,00,64,ns
53653,00,00,00,00,499.99,ms
53654,10,00,00,00,40,ns
53655,11,00,00,00,499.99,ms
53656,01,00,00,00,16,ns
53657,00,00,00,00,499.99,ms
53658,10,00,00,00,48,ns
53659,11,00,00,00,499.99,ms
53660,01,00,00,00,56,ns
53661,00,00,00,00,499.99,ms
53662,10,00,00,00,32,ns
53663,11,00,00,00,500.01,ms
53664,00,00,00,00,499.96,ms
53665,10,00,00,00,64,ns
53666,11,00,00,00,499.97,ms
53667,01,00,00,00,32,ns
53668,00,00,00,00,500.00,ms
53669,10,00,00,00,24,ns
53670,11,00,00,00,499.99,ms
53671,01,00,00,00,56,ns
53672,00,00,00,00,499.99,ms
53673,10,00,00,00,56,ns
53674,11,00,00,00,499.99,ms
53675,01,00,00,00,56,ns
53676,00,00,00,00,499.99,ms
53677,10,00,00,00,40,ns
53678,11,00,00,00,499.99,ms
53679,01,00,00,00,64,ns
53680,00,00,00,00,499.99,ms
53681,10,00,00,00,64,ns
53682,11,00,00,00,499.99,ms
53683,01,00,00,00,40,ns
53684,00,00,00,00,499.99,ms
53685,10,00,00,00,120,ns
53686,11,00,00,00,499.99,ms
53687,01,00,00,00,112,ns
53688,00,00,00,00,499.99,ms
53689,10,00,00,00,48,ns
53690,11,00,00,00,499.99,ms
53691,01,00,00,00,56,ns
53692,00,00,00,00,499.99,ms
53693,10,00,00,00,96,ns
53694,11,00,00,00,499.99,ms
53695,01,00,00,00,112,ns
53696,00,00,00,00,499.99,ms
53697,10,00,00,00,104,ns
53698,11,00,00,00,499.99,ms
53699,01,00,00,00,104,ns
53700,00,00,00,00,499.99,ms
53701,10,00,00,00,112,ns
53702,11,00,00,00,500.01,ms
53703,01,00,00,00,8,ns
53704,00,00,00,00,499.96,ms
53705,10,00,00,00,96,ns
53706,11,00,00,00,499.97,ms
53707,00,00,00,00,500.00,ms
53708,10,00,00,00,40,ns
53709,11,00,00,00,499.99,ms
53710,10,00,00,00,16,ns
53711,00,00,00,00,499.99,ms
53712,10,00,00,00,16,ns
53713,11,00,00,00,499.99,ms
53714,01,00,00,00,16,ns
53715,00,00,00,00,499.99,ms
53716,10,00,00,00,24,ns
53717,11,00,00,00,499.99,ms
53718,01,00,00,00,32,ns
53719,00,00,00,00,499.99,ms
53720,10,00,00,00,64,ns
53721,11,00,00,00,499.99,ms
53722,01,00,00,00,32,ns
53723,00,00,00,00,499.99,ms
53724,10,00,00,00,32,ns
53725,11,00,00,00,499.99,ms
53726,01,00,00,00,32,ns
53727,00,00,00,00,499.99,ms
53728,10,00,00,00,16,ns
53729,11,00,00,00,499.99,ms
53730,01,00,00,00,72,ns
53731,00,00,00,00,499.99,ms
53732,10,00,00,00,56,ns
53733,11,00,00,00,499.99,ms
53734,01,00,00,00,56,ns
53735,00,00,00,00,499.99,ms
53736,10,00,00,00,80,ns
53737,11,00,00,00,499.99,ms
53738,01,00,00,00,80,ns
53739,00,00,00,00,499.99,ms
53740,10,00,00,00,24,ns
53741,11,00,00,00,500.01,ms
53742,10,00,00,00,8,ns
53743,00,00,00,00,499.96,ms
53744,10,00,00,00,88,ns
53745,11,00,00,00,499.97,ms
53746,00,00,00,00,500.00,ms
53747,10,00,00,00,8,ns
53748,11,00,00,00,499.99,ms
53749,01,00,00,00,16,ns
53750,00,00,00,00,499.99,ms
53751,10,00,00,00,32,ns
53752,11,00,00,00,499.99,ms
53753,01,00,00,00,16,ns
53754,00,00,00,00,499.99,ms
53755,10,00,00,00,32,ns
53756,11,00,00,00,499.99,ms
53757,01,00,00,00,32,ns
53758,00,00,00,00,499.99,ms
53759,10,00,00,00,32,ns
53760,11,00,00,00,499.99,ms
53761,01,00,00,00,24,ns
53762,00,00,00,00,499.99,ms
53763,01,00,00,00,8,ns
53764,11,00,00,00,499.99,ms
53765,01,00,00,00,48,ns
53766,00,00,00,00,499.99,ms
53767,10,00,00,00,56,ns
53768,11,00,00,00,499.99,ms
53769,01,00,00,00,32,ns
53770,00,00,00,00,499.99,ms
53771,10,00,00,00,56,ns
53772,11,00,00,00,499.99,ms
53773,01,00,00,00,48,ns
53774,00,00,00,00,499.99,ms
53775,10,00,00,00,72,ns
53776,11,00,00,00,499.99,ms
53777,01,00,00,00,72,ns
53778,00,00,00,00,499.99,ms
53779,10,00,00,00,56,ns
53780,11,00,00,00,500.01,ms
53781,10,00,00,00,16,ns
53782,00,00,00,00,499.96,ms
53783,10,00,00,00,96,ns
53784,11,00,00,00,499.97,ms
53785,10,00,00,00,16,ns
53786,00,00,00,00,500.00,ms
53787,01,00,00,00,8,ns
53788,11,00,00,00,499.99,ms
53789,00,00,00,00,499.99,ms
53790,10,00,00,00,8,ns
53791,11,00,00,00,499.99,ms
53792,01,00,00,00,8,ns
53793,00,00,00,00,499.99,ms
53794,10,00,00,00,16,ns
53795,11,00,00,00,499.99,ms
53796,01,00,00,00,24,ns
53797,00,00,00,00,499.99,ms
53798,10,00,00,00,24,ns
53799,11,00,00,00,499.99,ms
53800,01,00,00,00,24,ns
53801,00,00,00,00,499.99,ms
53802,10,00,00,00,56,ns
53803,11,00,00,00,499.99,ms
53804,01,00,00,00,40,ns
53805,00,00,00,00,499.99,ms
53806,10,00,00,00,40,ns
53807,11,00,00,00,499.99,ms
53808,01,00,00,00,8,ns
53809,00,00,00,00,499.99,ms
53810,10,00,00,00,40,ns
53811,11,00,00,00,499.99,ms
53812,01,00,00,00,80,ns
53813,00,00,00,00,499.99,ms
53814,10,00,00,00,48,ns
53815,11,00,00,00,499.99,ms
53816,01,00,00,00,32,ns
53817,00,00,00,00,499.99,ms
53818,10,00,00,00,40,ns
53819,11,00,00,00,500.01,ms
53820,01,00,00,00,16,ns
53821,00,00,00,00,499.96,ms
53822,10,00,00,00,64,ns
53823,11,00,00,00,499.97,ms
53824,01,00,00,00,16,ns
53825,00,00,00,00,500.00,ms
53826,01,00,00,00,32,ns
53827,11,00,00,00,499.99,ms
53828,01,00,00,00,16,ns
53829,00,00,00,00,499.99,ms
53830,10,00,00,00,24,ns
53831,11,00,00,00,499.99,ms
53832,01,00,00,00,16,ns
53833,00,00,00,00,499.99,ms
53834,10,00,00,00,16,ns
53835,11,00,00,00,499.99,ms
53836,01,00,00,00,16,ns
53837,00,00,00,00,499.99,ms
53838,10,00,00,00,8,ns
53839,11,00,00,00,499.99,ms
53840,10,00,00,00,8,ns
53841,00,00,00,00,499.99,ms
53842,10,00,00,00,16,ns
53843,11,00,00,00,499.99,ms
53844,01,00,00,00,56,ns
53845,00,00,00,00,499.99,ms
53846,10,00,00,00,8,ns
53847,11,00,00,00,499.99,ms
53848,01,00,00,00,24,ns
53849,00,00,00,00,499.99,ms
53850,10,00,00,00,40,ns
53851,11,00,00,00,499.99,ms
53852,01,00,00,00,40,ns
53853,00,00,00,00,499.99,ms
53854,10,00,00,00,64,ns
53855,11,00,00,00,499.99,ms
53856,01,00,00,00,40,ns
53857,00,00,00,00,499.99,ms
53858,10,00,00,00,104,ns
53859,11,00,00,00,500.01,ms
53860,01,00,00,00,8,ns
53861,00,00,00,00,499.96,ms
53862,10,00,00,00,88,ns
53863,11,00,00,00,499.97,ms
53864,01,00,00,00,8,ns
53865,00,00,00,00,500.00,ms
53866,01,00,00,00,8,ns
53867,11,00,00,00,499.99,ms
53868,10,00,00,00,24,ns
53869,00,00,00,00,499.99,ms
53870,11,00,00,00,499.99,ms
53871,01,00,00,00,8,ns
53872,00,00,00,00,499.99,ms
53873,10,00,00,00,16,ns
53874,11,00,00,00,499.99,ms
53875,10,00,00,00,8,ns
53876,00,00,00,00,499.99,ms
53877,11,00,00,00,499.99,ms
53878,10,00,00,00,32,ns
53879,00,00,00,00,499.99,ms
53880,10,00,00,00,40,ns
53881,11,00,00,00,499.99,ms
53882,01,00,00,00,32,ns
53883,00,00,00,00,499.99,ms
53884,10,00,00,00,48,ns
53885,11,00,00,00,499.99,ms
53886,01,00,00,00,8,ns
53887,00,00,00,00,499.99,ms
53888,10,00,00,00,32,ns
53889,11,00,00,00,499.99,ms
53890,01,00,00,00,40,ns
53891,00,00,00,00,499.99,ms
53892,10,00,00,00,56,ns
53893,11,00,00,00,499.99,ms
53894,01,00,00,00,16,ns
53895,00,00,00,00,499.99,ms
53896,10,00,00,00,40,ns
53897,11,00,00,00,500.01,ms
53898,10,00,00,00,24,ns
53899,00,00,00,00,499.96,ms
53900,10,00,00,00,56,ns
53901,11,00,00,00,499.97,ms
53902,10,00,00,00,16,ns
53903,00,00,00,00,500.00,ms
53904,01,00,00,00,16,ns
53905,11,00,00,00,499.99,ms
53906,00,00,00,00,499.99,ms
53907,01,00,00,00,8,ns
53908,11,00,00,00,499.99,ms
53909,01,00,00,00,32,ns
53910,00,00,00,00,499.99,ms
53911,01,00,00,00,8,ns
53912,11,00,00,00,499.99,ms
53913,01,00,00,00,16,ns
53914,00,00,00,00,499.99,ms
53915,10,00,00,00,16,ns
53916,11,00,00,00,499.99,ms
53917,01,00,00,00,16,ns
53918,00,00,00,00,499.99,ms
53919,10,00,00,00,40,ns
53920,11,00,00,00,499.99,ms
53921,01,00,00,00,16,ns
53922,00,00,00,00,499.99,ms
53923,10,00,00,00,24,ns
53924,11,00,00,00,499.99,ms
53925,01,00,00,00,56,ns
53926,00,00,00,00,499.99,ms
53927,01,00,00,00,16,ns
53928,11,00,00,00,499.99,ms
53929,01,00,00,00,64,ns
53930,00,00,00,00,499.99,ms
53931,10,00,00,00,16,ns
53932,11,00,00,00,499.99,ms
53933,00,00,00,00,499.99,ms
53934,10,00,00,00,40,ns
53935,11,00,00,00,500.01,ms
53936,10,00,00,00,32,ns
53937,00,00,00,00,499.96,ms
53938,10,00,00,00,16,ns
53939,11,00,00,00,499.97,ms
53940,01,00,00,00,16,ns
53941,00,00,00,00,500.00,ms
53942,01,00,00,00,8,ns
53943,11,00,00,00,499.99,ms
53944,01,00,00,00,32,ns
53945,00,00,00,00,499.99,ms
53946,11,00,00,00,499.99,ms
53947,10,00,00,00,24,ns
53948,00,00,00,00,499.99,ms
53949,01,00,00,00,16,ns
53950,11,00,00,00,499.99,ms
53951,10,00,00,00,16,ns
53952,00,00,00,00,499.99,ms
53953,10,00,00,00,32,ns
53954,11,00,00,00,499.99,ms
53955,01,00,00,00,8,ns
53956,00,00,00,00,499.99,ms
53957,10,00,00,00,16,ns
53958,11,00,00,00,499.99,ms
53959,10,00,00,00,8,ns
53960,00,00,00,00,499.99,ms
53961,10,00,00,00,40,ns
53962,11,00,00,00,499.99,ms
53963,01,00,00,00,16,ns
53964,00,00,00,00,499.99,ms
53965,10,00,00,00,16,ns
53966,11,00,00,00,499.99,ms
53967,01,00,00,00,16,ns
53968,00,00,00,00,499.99,ms
53969,10,00,00,00,24,ns
53970,11,00,00,00,499.99,ms
53971,01,00,00,00,24,ns
53972,00,00,00,00,499.99,ms
53973,10,00,00,00,16,ns
53974,11,00,00,00,500.01,ms
53975,10,00,00,00,16,ns
53976,00,00,00,00,499.96,ms
53977,10,00,00,00,32,ns
53978,11,00,00,00,499.97,ms
53979,10,00,00,00,16,ns
53980,00,00,00,00,500.00,ms
53981,01,00,00,00,8,ns
53982,11,00,00,00,499.99,ms
53983,10,00,00,00,8,ns
53984,00,00,00,00,499.99,ms
53985,11,00,00,00,499.99,ms
53986,00,00,00,00,499.99,ms
53987,10,00,00,00,16,ns
53988,11,00,00,00,499.99,ms
53989,01,00,00,00,8,ns
53990,00,00,00,00,499.99,ms
53991,10,00,00,00,32,ns
53992,11,00,00,00,499.99,ms
53993,01,00,00,00,16,ns
53994,00,00,00,00,499.99,ms
53995,10,00,00,00,16,ns
53996,11,00,00,00,499.99,ms
53997,01,00,00,00,24,ns
53998,00,00,00,00,499.99,ms
53999,10,00,00,00,56,ns
54000,11,00,00,00,499.99,ms
54001,00,00,00,00,499.99,ms
54002,10,00,00,00,24,ns
54003,11,00,00,00,499.99,ms
54004,00,00,00,00,499.99,ms
54005,10,00,00,00,56,ns
54006,11,00,00,00,499.99,ms
54007,01,00,00,00,32,ns
54008,00,00,00,00,499.99,ms
54009,10,00,00,00,32,ns
54010,11,00,00,00,500.01,ms
54011,01,00,00,00,24,ns
54012,00,00,00,00,499.96,ms
