Sample#,gps_arduino,gps_rpi,gps_pure,mote,SampleTime,units
17898,00,00,00,00,499.98,ms
17899,01,00,00,00,7.95,us
17900,11,00,00,00,499.98,ms
17901,10,00,00,00,8.55,us
17902,00,00,00,00,499.98,ms
17903,01,00,00,00,9.20,us
17904,11,00,00,00,499.98,ms
17905,10,00,00,00,9.80,us
17906,00,00,00,00,499.98,ms
17907,01,00,00,00,10.42,us
17908,11,00,00,00,499.87,ms
17909,01,00,00,00,1.24,us
17910,00,00,00,00,500.11,ms
17911,10,00,00,00,696,ns
17912,11,00,00,00,499.99,ms
17913,01,00,00,00,64,ns
17914,00,00,00,00,499.99,ms
17915,01,00,00,00,520,ns
17916,11,00,00,00,499.99,ms
17917,10,00,00,00,1.18,us
17918,00,00,00,00,499.99,ms
17919,01,00,00,00,1.74,us
17920,11,00,00,00,499.99,ms
17921,10,00,00,00,2.38,us
17922,00,00,00,00,499.99,ms
17923,01,00,00,00,3.02,us
17924,11,00,00,00,499.99,ms
17925,10,00,00,00,3.62,us
17926,00,00,00,00,499.98,ms
17927,01,00,00,00,4.26,us
17928,11,00,00,00,499.98,ms
17929,10,00,00,00,4.89,us
17930,00,00,00,00,499.98,ms
17931,01,00,00,00,5.54,us
17932,11,00,00,00,499.98,ms
17933,10,00,00,00,6.13,us
17934,00,00,00,00,499.98,ms
17935,01,00,00,00,6.75,us
17936,11,00,00,00,499.98,ms
17937,10,00,00,00,7.39,us
17938,00,00,00,00,499.98,ms
17939,01,00,00,00,7.99,us
17940,11,00,00,00,499.98,ms
17941,10,00,00,00,8.60,us
17942,00,00,00,00,499.98,ms
17943,01,00,00,00,9.21,us
17944,11,00,00,00,499.98,ms
17945,10,00,00,00,9.86,us
17946,00,00,00,00,499.98,ms
17947,01,00,00,00,10.45,us
17948,11,00,00,00,499.87,ms
17949,01,00,00,00,1.24,us
17950,00,00,00,00,500.11,ms
17951,10,00,00,00,768,ns
17952,11,00,00,00,499.99,ms
17953,01,00,00,00,144,ns
17954,00,00,00,00,499.99,ms
17955,01,00,00,00,480,ns
17956,11,00,00,00,499.99,ms
17957,10,00,00,00,1.10,us
17958,00,00,00,00,499.99,ms
17959,01,00,00,00,1.75,us
17960,11,00,00,00,499.99,ms
17961,10,00,00,00,2.34,us
17962,00,00,00,00,499.99,ms
17963,01,00,00,00,2.97,us
17964,11,00,00,00,499.99,ms
17965,10,00,00,00,3.57,us
17966,00,00,00,00,499.98,ms
17967,01,00,00,00,4.21,us
17968,11,00,00,00,499.98,ms
17969,10,00,00,00,4.84,us
17970,00,00,00,00,499.98,ms
17971,01,00,00,00,5.45,us
17972,11,00,00,00,499.98,ms
17973,10,00,00,00,6.11,us
17974,00,00,00,00,499.98,ms
17975,01,00,00,00,6.68,us
17976,11,00,00,00,499.98,ms
17977,10,00,00,00,7.30,us
17978,00,00,00,00,499.98,ms
17979,01,00,00,00,7.89,us
17980,11,00,00,00,499.98,ms
17981,10,00,00,00,8.54,us
17982,00,00,00,00,499.98,ms
17983,01,00,00,00,9.14,us
17984,11,00,00,00,499.98,ms
17985,10,00,00,00,9.77,us
17986,00,00,00,00,499.98,ms
17987,01,00,00,00,10.38,us
17988,11,00,00,00,499.87,ms
17989,01,00,00,00,1.26,us
17990,00,00,00,00,500.11,ms
17991,10,00,00,00,768,ns
17992,11,00,00,00,499.99,ms
17993,01,00,00,00,144,ns
17994,00,00,00,00,499.99,ms
17995,01,00,00,00,488,ns
17996,11,00,00,00,499.99,ms
17997,10,00,00,00,1.05,us
17998,00,00,00,00,499.99,ms
17999,01,00,00,00,1.72,us
18000,11,00,00,00,499.99,ms
18001,10,00,00,00,2.32,us
18002,00,00,00,00,499.99,ms
18003,01,00,00,00,2.90,us
18004,11,00,00,00,499.99,ms
18005,10,00,00,00,3.55,us
18006,00,00,00,00,499.98,ms
18007,01,00,00,00,4.15,us
18008,11,00,00,00,499.98,ms
18009,10,00,00,00,4.82,us
18010,00,00,00,00,499.98,ms
18011,01,00,00,00,5.40,us
18012,11,00,00,00,499.98,ms
18013,10,00,00,00,5.99,us
18014,00,00,00,00,499.98,ms
18015,01,00,00,00,6.62,us
18016,11,00,00,00,499.98,ms
18017,10,00,00,00,7.19,us
18018,00,00,00,00,499.98,ms
18019,01,00,00,00,7.84,us
18020,11,00,00,00,499.98,ms
18021,10,00,00,00,8.47,us
18022,00,00,00,00,499.98,ms
18023,01,00,00,00,9.09,us
18024,11,00,00,00,499.98,ms
18025,10,00,00,00,9.66,us
18026,00,00,00,00,499.98,ms
18027,01,00,00,00,10.30,us
18028,11,00,00,00,499.87,ms
18029,01,00,00,00,1.22,us
18030,00,00,00,00,500.11,ms
18031,10,00,00,00,752,ns
18032,11,00,00,00,499.99,ms
18033,01,00,00,00,136,ns
18034,00,00,00,00,499.99,ms
18035,01,00,00,00,480,ns
18036,11,00,00,00,499.99,ms
18037,10,00,00,00,1.12,us
18038,00,00,00,00,499.99,ms
18039,01,00,00,00,1.74,us
18040,11,00,00,00,499.99,ms
18041,10,00,00,00,2.34,us
18042,00,00,00,00,499.99,ms
18043,01,00,00,00,2.98,us
18044,11,00,00,00,499.99,ms
18045,10,00,00,00,3.53,us
18046,00,00,00,00,499.98,ms
18047,01,00,00,00,4.17,us
18048,11,00,00,00,499.98,ms
18049,10,00,00,00,4.78,us
18050,00,00,00,00,499.98,ms
18051,01,00,00,00,5.37,us
18052,11,00,00,00,499.98,ms
18053,10,00,00,00,6.01,us
18054,00,00,00,00,499.98,ms
18055,01,00,00,00,6.64,us
18056,11,00,00,00,499.98,ms
18057,10,00,00,00,7.19,us
18058,00,00,00,00,499.98,ms
18059,01,00,00,00,7.82,us
18060,11,00,00,00,499.98,ms
18061,10,00,00,00,8.48,us
18062,00,00,00,00,499.98,ms
18063,01,00,00,00,9.05,us
18064,11,00,00,00,499.98,ms
18065,10,00,00,00,9.68,us
18066,00,00,00,00,499.98,ms
18067,01,00,00,00,10.28,us
18068,11,00,00,00,499.87,ms
18069,01,00,00,00,1.28,us
18070,00,00,00,00,500.11,ms
18071,10,00,00,00,784,ns
18072,11,00,00,00,499.99,ms
18073,01,00,00,00,104,ns
18074,00,00,00,00,499.99,ms
18075,01,00,00,00,504,ns
18076,11,00,00,00,499.99,ms
18077,10,00,00,00,1.10,us
18078,00,00,00,00,499.99,ms
18079,01,00,00,00,1.68,us
18080,11,00,00,00,499.99,ms
18081,10,00,00,00,2.34,us
18082,00,00,00,00,499.99,ms
18083,01,00,00,00,2.92,us
18084,11,00,00,00,499.99,ms
18085,10,00,00,00,3.52,us
18086,00,00,00,00,499.98,ms
18087,01,00,00,00,4.18,us
18088,11,00,00,00,499.98,ms
18089,10,00,00,00,4.78,us
18090,00,00,00,00,499.98,ms
18091,01,00,00,00,5.38,us
18092,11,00,00,00,499.98,ms
18093,10,00,00,00,6.02,us
18094,00,00,00,00,499.98,ms
18095,01,00,00,00,6.64,us
18096,11,00,00,00,499.98,ms
18097,10,00,00,00,7.23,us
18098,00,00,00,00,499.98,ms
18099,01,00,00,00,7.81,us
18100,11,00,00,00,499.98,ms
18101,10,00,00,00,8.46,us
18102,00,00,00,00,499.98,ms
18103,01,00,00,00,9.06,us
18104,11,00,00,00,499.98,ms
18105,10,00,00,00,9.70,us
18106,00,00,00,00,499.98,ms
18107,01,00,00,00,10.30,us
18108,11,00,00,00,499.87,ms
18109,01,00,00,00,1.20,us
18110,00,00,00,00,500.11,ms
18111,10,00,00,00,760,ns
18112,11,00,00,00,499.99,ms
18113,01,00,00,00,136,ns
18114,00,00,00,00,499.99,ms
18115,01,00,00,00,504,ns
18116,11,00,00,00,499.99,ms
18117,10,00,00,00,1.11,us
18118,00,00,00,00,499.99,ms
18119,01,00,00,00,1.69,us
18120,11,00,00,00,499.99,ms
18121,10,00,00,00,2.33,us
18122,00,00,00,00,499.99,ms
18123,01,00,00,00,2.93,us
18124,11,00,00,00,499.99,ms
18125,10,00,00,00,3.55,us
18126,00,00,00,00,499.98,ms
18127,01,00,00,00,4.16,us
18128,11,00,00,00,499.98,ms
18129,10,00,00,00,4.78,us
18130,00,00,00,00,499.98,ms
18131,01,00,00,00,5.39,us
18132,11,00,00,00,499.98,ms
18133,10,00,00,00,6.01,us
18134,00,00,00,00,499.98,ms
18135,01,00,00,00,6.62,us
18136,11,00,00,00,499.98,ms
18137,10,00,00,00,7.20,us
18138,00,00,00,00,499.98,ms
18139,01,00,00,00,7.83,us
18140,11,00,00,00,499.98,ms
18141,10,00,00,00,8.44,us
18142,00,00,00,00,499.98,ms
18143,01,00,00,00,9.07,us
18144,11,00,00,00,499.98,ms
18145,10,00,00,00,9.66,us
18146,00,00,00,00,499.98,ms
18147,01,00,00,00,10.30,us
18148,11,00,00,00,499.87,ms
18149,01,00,00,00,1.28,us
18150,00,00,00,00,500.11,ms
18151,10,00,00,00,744,ns
18152,11,00,00,00,499.99,ms
18153,01,00,00,00,160,ns
18154,00,00,00,00,499.99,ms
18155,01,00,00,00,480,ns
18156,11,00,00,00,499.99,ms
18157,10,00,00,00,1.03,us
18158,00,00,00,00,499.99,ms
18159,01,00,00,00,1.69,us
18160,11,00,00,00,499.99,ms
18161,10,00,00,00,2.30,us
18162,00,00,00,00,499.99,ms
18163,01,00,00,00,2.94,us
18164,11,00,00,00,499.99,ms
18165,10,00,00,00,3.53,us
18166,00,00,00,00,499.98,ms
18167,01,00,00,00,4.15,us
18168,11,00,00,00,499.98,ms
18169,10,00,00,00,4.77,us
18170,00,00,00,00,499.98,ms
18171,01,00,00,00,5.39,us
18172,11,00,00,00,499.98,ms
18173,10,00,00,00,5.96,us
18174,00,00,00,00,499.98,ms
18175,01,00,00,00,6.65,us
18176,11,00,00,00,499.98,ms
18177,10,00,00,00,7.22,us
18178,00,00,00,00,499.98,ms
18179,01,00,00,00,7.87,us
18180,11,00,00,00,499.98,ms
18181,10,00,00,00,8.50,us
18182,00,00,00,00,499.98,ms
18183,01,00,00,00,9.13,us
18184,11,00,00,00,499.98,ms
18185,10,00,00,00,9.74,us
18186,00,00,00,00,499.98,ms
18187,01,00,00,00,10.34,us
18188,11,00,00,00,499.87,ms
18189,01,00,00,00,1.21,us
18190,00,00,00,00,500.11,ms
18191,10,00,00,00,712,ns
18192,11,00,00,00,499.99,ms
18193,01,00,00,00,72,ns
18194,00,00,00,00,499.99,ms
18195,01,00,00,00,520,ns
18196,11,00,00,00,499.99,ms
18197,10,00,00,00,1.15,us
18198,00,00,00,00,499.99,ms
18199,01,00,00,00,1.75,us
18200,11,00,00,00,499.99,ms
18201,10,00,00,00,2.41,us
18202,00,00,00,00,499.99,ms
18203,01,00,00,00,2.96,us
18204,11,00,00,00,499.99,ms
18205,10,00,00,00,3.64,us
18206,00,00,00,00,499.98,ms
18207,01,00,00,00,4.21,us
18208,11,00,00,00,499.98,ms
18209,10,00,00,00,4.86,us
18210,00,00,00,00,499.98,ms
18211,01,00,00,00,5.50,us
18212,11,00,00,00,499.98,ms
18213,10,00,00,00,6.10,us
18214,00,00,00,00,499.98,ms
18215,01,00,00,00,6.74,us
18216,11,00,00,00,499.98,ms
18217,10,00,00,00,7.32,us
18218,00,00,00,00,499.98,ms
18219,01,00,00,00,7.95,us
18220,11,00,00,00,499.98,ms
18221,10,00,00,00,8.54,us
18222,00,00,00,00,499.98,ms
18223,01,00,00,00,9.15,us
18224,11,00,00,00,499.98,ms
18225,10,00,00,00,9.74,us
18226,00,00,00,00,499.98,ms
18227,01,00,00,00,10.38,us
18228,11,00,00,00,499.87,ms
18229,01,00,00,00,1.26,us
18230,00,00,00,00,500.11,ms
18231,10,00,00,00,776,ns
18232,11,00,00,00,499.99,ms
18233,01,00,00,00,160,ns
18234,00,00,00,00,499.99,ms
18235,01,00,00,00,408,ns
18236,11,00,00,00,499.99,ms
18237,10,00,00,00,1.06,us
18238,00,00,00,00,499.99,ms
18239,01,00,00,00,1.64,us
18240,11,00,00,00,499.99,ms
18241,10,00,00,00,2.30,us
18242,00,00,00,00,499.99,ms
18243,01,00,00,00,2.90,us
18244,11,00,00,00,499.99,ms
18245,10,00,00,00,3.50,us
18246,00,00,00,00,499.98,ms
18247,01,00,00,00,4.13,us
18248,11,00,00,00,499.98,ms
18249,10,00,00,00,4.74,us
18250,00,00,00,00,499.98,ms
18251,01,00,00,00,5.37,us
18252,11,00,00,00,499.98,ms
18253,10,00,00,00,6.02,us
18254,00,00,00,00,499.98,ms
18255,01,00,00,00,6.62,us
18256,11,00,00,00,499.98,ms
18257,10,00,00,00,7.22,us
18258,00,00,00,00,499.98,ms
18259,01,00,00,00,7.81,us
18260,11,00,00,00,499.98,ms
18261,10,00,00,00,8.44,us
18262,00,00,00,00,499.98,ms
18263,01,00,00,00,9.07,us
18264,11,00,00,00,499.98,ms
18265,10,00,00,00,9.66,us
18266,00,00,00,00,499.98,ms
18267,01,00,00,00,10.25,us
18268,11,00,00,00,499.87,ms
18269,01,00,00,00,1.26,us
18270,00,00,00,00,500.11,ms
18271,10,00,00,00,832,ns
18272,11,00,00,00,499.99,ms
18273,01,00,00,00,192,ns
18274,00,00,00,00,499.99,ms
18275,01,00,00,00,416,ns
18276,11,00,00,00,499.99,ms
18277,10,00,00,00,1.03,us
18278,00,00,00,00,499.99,ms
18279,01,00,00,00,1.60,us
18280,11,00,00,00,499.99,ms
18281,10,00,00,00,2.24,us
18282,00,00,00,00,499.99,ms
18283,01,00,00,00,2.86,us
18284,11,00,00,00,499.99,ms
18285,10,00,00,00,3.45,us
18286,00,00,00,00,499.98,ms
18287,01,00,00,00,4.07,us
18288,11,00,00,00,499.98,ms
18289,10,00,00,00,4.70,us
18290,00,00,00,00,499.98,ms
18291,01,00,00,00,5.28,us
18292,11,00,00,00,499.98,ms
18293,10,00,00,00,5.91,us
18294,00,00,00,00,499.98,ms
18295,01,00,00,00,6.50,us
18296,11,00,00,00,499.98,ms
18297,10,00,00,00,7.18,us
18298,00,00,00,00,499.98,ms
18299,01,00,00,00,7.78,us
18300,11,00,00,00,499.98,ms
18301,10,00,00,00,8.35,us
18302,00,00,00,00,499.98,ms
18303,01,00,00,00,8.94,us
18304,11,00,00,00,499.98,ms
18305,10,00,00,00,9.60,us
18306,00,00,00,00,499.98,ms
18307,01,00,00,00,10.26,us
18308,11,00,00,00,499.87,ms
18309,01,00,00,00,1.21,us
18310,00,00,00,00,500.11,ms
18311,10,00,00,00,744,ns
18312,11,00,00,00,499.99,ms
18313,01,00,00,00,136,ns
18314,00,00,00,00,499.99,ms
18315,01,00,00,00,488,ns
18316,11,00,00,00,499.99,ms
18317,10,00,00,00,1.10,us
18318,00,00,00,00,499.99,ms
18319,01,00,00,00,1.70,us
18320,11,00,00,00,499.99,ms
18321,10,00,00,00,2.30,us
18322,00,00,00,00,499.99,ms
18323,01,00,00,00,2.94,us
18324,11,00,00,00,499.99,ms
18325,10,00,00,00,3.55,us
18326,00,00,00,00,499.98,ms
18327,01,00,00,00,4.15,us
18328,11,00,00,00,499.98,ms
18329,10,00,00,00,4.76,us
18330,00,00,00,00,499.98,ms
18331,01,00,00,00,5.38,us
18332,11,00,00,00,499.98,ms
18333,10,00,00,00,6.02,us
18334,00,00,00,00,499.98,ms
18335,01,00,00,00,6.59,us
18336,11,00,00,00,499.98,ms
18337,10,00,00,00,7.24,us
18338,00,00,00,00,499.98,ms
18339,01,00,00,00,7.86,us
18340,11,00,00,00,499.98,ms
18341,10,00,00,00,8.42,us
18342,00,00,00,00,499.98,ms
18343,01,00,00,00,9.11,us
18344,11,00,00,00,499.98,ms
18345,10,00,00,00,9.68,us
18346,00,00,00,00,499.98,ms
18347,01,00,00,00,10.29,us
18348,11,00,00,00,499.87,ms
18349,01,00,00,00,1.22,us
18350,00,00,00,00,500.11,ms
18351,10,00,00,00,712,ns
18352,11,00,00,00,499.99,ms
18353,01,00,00,00,48,ns
18354,00,00,00,00,499.99,ms
18355,01,00,00,00,576,ns
18356,11,00,00,00,499.99,ms
18357,10,00,00,00,1.18,us
18358,00,00,00,00,499.99,ms
18359,01,00,00,00,1.80,us
18360,11,00,00,00,499.99,ms
18361,10,00,00,00,2.43,us
18362,00,00,00,00,499.99,ms
18363,01,00,00,00,2.98,us
18364,11,00,00,00,499.99,ms
18365,10,00,00,00,3.66,us
18366,00,00,00,00,499.98,ms
18367,01,00,00,00,4.28,us
18368,11,00,00,00,499.98,ms
18369,10,00,00,00,4.89,us
18370,00,00,00,00,499.98,ms
18371,01,00,00,00,5.47,us
18372,11,00,00,00,499.98,ms
18373,10,00,00,00,6.09,us
18374,00,00,00,00,499.98,ms
18375,01,00,00,00,6.68,us
18376,11,00,00,00,499.98,ms
18377,10,00,00,00,7.30,us
18378,00,00,00,00,499.98,ms
18379,01,00,00,00,7.90,us
18380,11,00,00,00,499.98,ms
18381,10,00,00,00,8.58,us
18382,00,00,00,00,499.98,ms
18383,01,00,00,00,9.18,us
18384,11,00,00,00,499.98,ms
18385,10,00,00,00,9.79,us
18386,00,00,00,00,499.98,ms
18387,01,00,00,00,10.37,us
18388,11,00,00,00,499.87,ms
18389,01,00,00,00,1.30,us
18390,00,00,00,00,500.11,ms
18391,10,00,00,00,840,ns
18392,11,00,00,00,499.99,ms
18393,01,00,00,00,232,ns
18394,00,00,00,00,499.99,ms
18395,01,00,00,00,384,ns
18396,11,00,00,00,499.99,ms
18397,10,00,00,00,1.04,us
18398,00,00,00,00,499.99,ms
18399,01,00,00,00,1.58,us
18400,11,00,00,00,499.99,ms
18401,10,00,00,00,2.22,us
18402,00,00,00,00,499.99,ms
18403,01,00,00,00,2.81,us
18404,11,00,00,00,499.99,ms
18405,10,00,00,00,3.42,us
18406,00,00,00,00,499.99,ms
18407,01,00,00,00,4.03,us
18408,11,00,00,00,499.98,ms
18409,10,00,00,00,4.66,us
18410,00,00,00,00,499.98,ms
18411,01,00,00,00,5.28,us
18412,11,00,00,00,499.98,ms
18413,10,00,00,00,5.90,us
18414,00,00,00,00,499.98,ms
18415,01,00,00,00,6.50,us
18416,11,00,00,00,499.98,ms
18417,10,00,00,00,7.13,us
18418,00,00,00,00,499.98,ms
18419,01,00,00,00,7.74,us
18420,11,00,00,00,499.98,ms
18421,10,00,00,00,8.37,us
18422,00,00,00,00,499.98,ms
18423,01,00,00,00,8.99,us
18424,11,00,00,00,499.98,ms
18425,10,00,00,00,9.58,us
18426,00,00,00,00,499.98,ms
18427,01,00,00,00,10.19,us
18428,11,00,00,00,499.87,ms
18429,01,00,00,00,1.27,us
18430,00,00,00,00,500.11,ms
18431,10,00,00,00,776,ns
18432,11,00,00,00,499.99,ms
18433,01,00,00,00,128,ns
18434,00,00,00,00,499.99,ms
18435,01,00,00,00,432,ns
18436,11,00,00,00,499.99,ms
18437,10,00,00,00,1.09,us
18438,00,00,00,00,499.99,ms
18439,01,00,00,00,1.68,us
18440,11,00,00,00,499.99,ms
18441,10,00,00,00,2.30,us
18442,00,00,00,00,499.99,ms
18443,01,00,00,00,2.94,us
18444,11,00,00,00,499.99,ms
18445,10,00,00,00,3.56,us
18446,00,00,00,00,499.98,ms
18447,01,00,00,00,4.12,us
18448,11,00,00,00,499.98,ms
18449,10,00,00,00,4.77,us
18450,00,00,00,00,499.98,ms
18451,01,00,00,00,5.39,us
18452,11,00,00,00,499.98,ms
18453,10,00,00,00,5.98,us
18454,00,00,00,00,499.98,ms
18455,01,00,00,00,6.62,us
18456,11,00,00,00,499.98,ms
18457,10,00,00,00,7.22,us
18458,00,00,00,00,499.98,ms
18459,01,00,00,00,7.82,us
18460,11,00,00,00,499.98,ms
18461,10,00,00,00,8.46,us
18462,00,00,00,00,499.98,ms
18463,01,00,00,00,9.08,us
18464,11,00,00,00,499.98,ms
18465,10,00,00,00,9.68,us
18466,00,00,00,00,499.98,ms
18467,01,00,00,00,10.31,us
18468,11,00,00,00,499.87,ms
18469,01,00,00,00,1.27,us
18470,00,00,00,00,500.11,ms
18471,10,00,00,00,768,ns
18472,11,00,00,00,499.99,ms
18473,01,00,00,00,152,ns
18474,00,00,00,00,499.99,ms
18475,01,00,00,00,496,ns
18476,11,00,00,00,499.99,ms
18477,10,00,00,00,1.06,us
18478,00,00,00,00,499.99,ms
18479,01,00,00,00,1.70,us
18480,11,00,00,00,499.99,ms
18481,10,00,00,00,2.35,us
18482,00,00,00,00,499.99,ms
18483,01,00,00,00,2.94,us
18484,11,00,00,00,499.99,ms
18485,10,00,00,00,3.54,us
18486,00,00,00,00,499.98,ms
18487,01,00,00,00,4.18,us
18488,11,00,00,00,499.98,ms
18489,10,00,00,00,4.77,us
18490,00,00,00,00,499.98,ms
18491,01,00,00,00,5.40,us
18492,11,00,00,00,499.98,ms
18493,10,00,00,00,6.02,us
18494,00,00,00,00,499.98,ms
18495,01,00,00,00,6.58,us
18496,11,00,00,00,499.98,ms
18497,10,00,00,00,7.22,us
18498,00,00,00,00,499.98,ms
18499,01,00,00,00,7.86,us
18500,11,00,00,00,499.98,ms
18501,10,00,00,00,8.48,us
18502,00,00,00,00,499.98,ms
18503,01,00,00,00,9.10,us
18504,11,00,00,00,499.98,ms
18505,10,00,00,00,9.66,us
18506,00,00,00,00,499.98,ms
18507,01,00,00,00,10.36,us
18508,11,00,00,00,499.87,ms
18509,01,00,00,00,1.21,us
18510,00,00,00,00,500.11,ms
18511,10,00,00,00,680,ns
18512,11,00,00,00,499.99,ms
18513,01,00,00,00,88,ns
18514,00,00,00,00,499.99,ms
18515,01,00,00,00,520,ns
18516,11,00,00,00,499.99,ms
18517,10,00,00,00,1.13,us
18518,00,00,00,00,499.99,ms
18519,01,00,00,00,1.74,us
18520,11,00,00,00,499.99,ms
18521,10,00,00,00,2.38,us
18522,00,00,00,00,499.99,ms
18523,01,00,00,00,2.98,us
18524,11,00,00,00,499.99,ms
18525,10,00,00,00,3.58,us
18526,00,00,00,00,499.98,ms
18527,01,00,00,00,4.22,us
18528,11,00,00,00,499.98,ms
18529,10,00,00,00,4.82,us
18530,00,00,00,00,499.98,ms
18531,01,00,00,00,5.45,us
18532,11,00,00,00,499.98,ms
18533,10,00,00,00,6.08,us
18534,00,00,00,00,499.98,ms
18535,01,00,00,00,6.64,us
18536,11,00,00,00,499.98,ms
18537,10,00,00,00,7.30,us
18538,00,00,00,00,499.98,ms
18539,01,00,00,00,7.91,us
18540,11,00,00,00,499.98,ms
18541,10,00,00,00,8.52,us
18542,00,00,00,00,499.98,ms
18543,01,00,00,00,9.12,us
18544,11,00,00,00,499.98,ms
18545,10,00,00,00,9.74,us
18546,00,00,00,00,499.98,ms
18547,01,00,00,00,10.36,us
18548,11,00,00,00,499.87,ms
18549,01,00,00,00,1.22,us
18550,00,00,00,00,500.11,ms
18551,10,00,00,00,704,ns
18552,11,00,00,00,499.99,ms
18553,01,00,00,00,64,ns
18554,00,00,00,00,499.99,ms
18555,01,00,00,00,544,ns
18556,11,00,00,00,499.99,ms
18557,10,00,00,00,1.16,us
18558,00,00,00,00,499.99,ms
18559,01,00,00,00,1.74,us
18560,11,00,00,00,499.99,ms
18561,10,00,00,00,2.34,us
18562,00,00,00,00,499.99,ms
18563,01,00,00,00,2.95,us
18564,11,00,00,00,499.99,ms
18565,10,00,00,00,3.56,us
18566,00,00,00,00,499.98,ms
18567,01,00,00,00,4.18,us
18568,11,00,00,00,499.98,ms
18569,10,00,00,00,4.77,us
18570,00,00,00,00,499.98,ms
18571,01,00,00,00,5.39,us
18572,11,00,00,00,499.98,ms
18573,10,00,00,00,6.00,us
18574,00,00,00,00,499.98,ms
18575,01,00,00,00,6.63,us
18576,11,00,00,00,499.98,ms
18577,10,00,00,00,7.22,us
18578,00,00,00,00,499.98,ms
18579,01,00,00,00,7.84,us
18580,11,00,00,00,499.98,ms
18581,10,00,00,00,8.45,us
18582,00,00,00,00,499.98,ms
18583,01,00,00,00,9.06,us
18584,11,00,00,00,499.98,ms
18585,10,00,00,00,9.69,us
18586,00,00,00,00,499.98,ms
18587,01,00,00,00,10.26,us
18588,11,00,00,00,499.87,ms
18589,01,00,00,00,1.18,us
18590,00,00,00,00,500.11,ms
18591,10,00,00,00,696,ns
18592,11,00,00,00,499.99,ms
18593,01,00,00,00,88,ns
18594,00,00,00,00,499.99,ms
18595,01,00,00,00,552,ns
18596,11,00,00,00,499.99,ms
18597,10,00,00,00,1.14,us
18598,00,00,00,00,499.99,ms
18599,01,00,00,00,1.74,us
18600,11,00,00,00,499.99,ms
18601,10,00,00,00,2.38,us
18602,00,00,00,00,499.99,ms
18603,01,00,00,00,2.97,us
18604,11,00,00,00,499.99,ms
18605,10,00,00,00,3.55,us
18606,00,00,00,00,499.98,ms
18607,01,00,00,00,4.19,us
18608,11,00,00,00,499.98,ms
18609,10,00,00,00,4.81,us
18610,00,00,00,00,499.98,ms
18611,01,00,00,00,5.46,us
18612,11,00,00,00,499.98,ms
18613,10,00,00,00,6.00,us
18614,00,00,00,00,499.98,ms
18615,01,00,00,00,6.66,us
18616,11,00,00,00,499.98,ms
18617,10,00,00,00,7.22,us
18618,00,00,00,00,499.98,ms
18619,01,00,00,00,7.86,us
18620,11,00,00,00,499.98,ms
18621,10,00,00,00,8.49,us
18622,00,00,00,00,499.98,ms
18623,01,00,00,00,9.12,us
18624,11,00,00,00,499.98,ms
18625,10,00,00,00,9.72,us
18626,00,00,00,00,499.98,ms
18627,01,00,00,00,10.36,us
18628,11,00,00,00,499.87,ms
18629,01,00,00,00,1.24,us
18630,00,00,00,00,500.11,ms
18631,10,00,00,00,736,ns
18632,11,00,00,00,499.99,ms
18633,01,00,00,00,88,ns
18634,00,00,00,00,499.99,ms
18635,01,00,00,00,504,ns
18636,11,00,00,00,499.99,ms
18637,10,00,00,00,1.10,us
18638,00,00,00,00,499.99,ms
18639,01,00,00,00,1.74,us
18640,11,00,00,00,499.99,ms
18641,10,00,00,00,2.34,us
18642,00,00,00,00,499.99,ms
18643,01,00,00,00,2.96,us
18644,11,00,00,00,499.99,ms
18645,10,00,00,00,3.58,us
18646,00,00,00,00,499.98,ms
18647,01,00,00,00,4.18,us
18648,11,00,00,00,499.98,ms
18649,10,00,00,00,4.82,us
18650,00,00,00,00,499.98,ms
18651,01,00,00,00,5.44,us
18652,11,00,00,00,499.98,ms
18653,10,00,00,00,6.02,us
18654,00,00,00,00,499.98,ms
18655,01,00,00,00,6.67,us
18656,11,00,00,00,499.98,ms
18657,10,00,00,00,7.23,us
18658,00,00,00,00,499.98,ms
18659,01,00,00,00,7.82,us
18660,11,00,00,00,499.98,ms
18661,10,00,00,00,8.49,us
18662,00,00,00,00,499.98,ms
18663,01,00,00,00,9.11,us
18664,11,00,00,00,499.98,ms
18665,10,00,00,00,9.72,us
18666,00,00,00,00,499.98,ms
18667,01,00,00,00,10.30,us
18668,11,00,00,00,499.87,ms
18669,01,00,00,00,1.25,us
18670,00,00,00,00,500.11,ms
18671,10,00,00,00,744,ns
18672,11,00,00,00,499.99,ms
18673,01,00,00,00,144,ns
18674,00,00,00,00,499.99,ms
18675,01,00,00,00,432,ns
18676,11,00,00,00,499.99,ms
18677,10,00,00,00,1.06,us
18678,00,00,00,00,499.99,ms
18679,01,00,00,00,1.68,us
18680,11,00,00,00,499.99,ms
18681,10,00,00,00,2.30,us
18682,00,00,00,00,499.99,ms
18683,01,00,00,00,2.91,us
18684,11,00,00,00,499.99,ms
18685,10,00,00,00,3.55,us
18686,00,00,00,00,499.98,ms
18687,01,00,00,00,4.16,us
18688,11,00,00,00,499.98,ms
18689,10,00,00,00,4.71,us
18690,00,00,00,00,499.98,ms
18691,01,00,00,00,5.37,us
18692,11,00,00,00,499.98,ms
18693,10,00,00,00,5.95,us
18694,00,00,00,00,499.98,ms
18695,01,00,00,00,6.58,us
18696,11,00,00,00,499.98,ms
18697,10,00,00,00,7.20,us
18698,00,00,00,00,499.98,ms
